4517268311;41.17676;-8.598598;-0.1500738;0.7186701
4517268312;41.17666;-8.598651;-0.1500748;0.7186683
4517268326;41.1772;-8.597161;-0.1500488;0.7186777
4517268343;41.17643;-8.596256;-0.150033;0.7186642
4517268344;41.17623;-8.596456;-0.1500365;0.7186608
4517268345;41.17642;-8.595971;-0.150028;0.7186641
4517268346;41.17613;-8.595688;-0.1500231;0.718659
4517268349;41.1763;-8.596381;-0.1500352;0.7186621
4517268356;41.17631;-8.596456;-0.1500365;0.7186621
4517268358;41.17676;-8.597303;-0.1500513;0.71867
4517268359;41.17603;-8.595365;-0.1500174;0.7186574
4517268360;41.17606;-8.595268;-0.1500157;0.7186578
4517268361;41.17606;-8.594771;-0.1500071;0.7186579
4517268362;41.17596;-8.594672;-0.1500053;0.7186561
4517268363;41.17584;-8.594348;-0.1499997;0.718654
4517268364;41.17571;-8.594155;-0.1499963;0.7186517
4517268365;41.17558;-8.594027;-0.1499941;0.7186495
4517268370;41.17484;-8.603831;-0.1501652;0.7186365
4517268371;41.17485;-8.603425;-0.1501581;0.7186368
4517268372;41.17532;-8.602314;-0.1501387;0.7186449
4517268373;41.17609;-8.605498;-0.1501943;0.7186583
4523942704;41.17573;-8.601116;-0.1501178;0.7186521
4523942705;41.17572;-8.601051;-0.1501167;0.7186519
4523942706;41.17573;-8.600984;-0.1501155;0.718652
4523942707;41.17576;-8.600918;-0.1501143;0.7186525
4523942708;41.17591;-8.600757;-0.1501115;0.7186552
4523942709;41.1752;-8.600564;-0.1501082;0.7186428
4523942710;41.17517;-8.600462;-0.1501064;0.7186423
4523942711;41.17516;-8.600369;-0.1501048;0.7186421
4523942712;41.17516;-8.600272;-0.1501031;0.7186421
4523942713;41.17516;-8.600176;-0.1501014;0.7186422
4523942718;41.17585;-8.60166;-0.1501273;0.7186542
4523942720;41.1762;-8.601657;-0.1501272;0.7186604
4523942721;41.17608;-8.601531;-0.150125;0.7186582
4523960189;41.17788;-8.599272;-0.1500856;0.7186896
4523960190;41.17761;-8.598317;-0.1500689;0.7186849
4523960191;41.17763;-8.598185;-0.1500666;0.7186852
4523960193;41.17604;-8.595599;-0.1500215;0.7186576
4534707505;41.17785;-8.59918;-0.150084;0.7186891
4566736210;41.17966;-8.591022;-0.1499416;0.7187206
4566736211;41.17968;-8.5911;-0.149943;0.7187209
4566736212;41.17967;-8.591177;-0.1499443;0.7187208
4566736213;41.17963;-8.591287;-0.1499462;0.7187201
4566736214;41.17959;-8.59136;-0.1499475;0.7187194
4566736215;41.17954;-8.591409;-0.1499484;0.7187186
4566736216;41.17884;-8.592125;-0.1499609;0.7187063
4566736217;41.17874;-8.592173;-0.1499617;0.7187046
4566736218;41.17876;-8.592175;-0.1499617;0.718705
4566736219;41.17879;-8.592164;-0.1499615;0.7187055
4566736220;41.17881;-8.592142;-0.1499612;0.7187059
4566736221;41.17772;-8.591926;-0.1499574;0.7186867
4566736222;41.1777;-8.592035;-0.1499593;0.7186865
4566736223;41.17768;-8.592117;-0.1499607;0.718686
4566736224;41.17763;-8.592188;-0.149962;0.7186853
4566736225;41.17759;-8.592234;-0.1499628;0.7186844
4566797414;41.17499;-8.60052;-0.1501074;0.7186392
4566797415;41.17505;-8.600427;-0.1501058;0.7186403
4566797416;41.17507;-8.600366;-0.1501047;0.7186405
4566797417;41.17507;-8.600302;-0.1501036;0.7186406
4566797418;41.17507;-8.600239;-0.1501025;0.7186406
4566797419;41.17508;-8.600184;-0.1501015;0.7186407
4566797420;41.17509;-8.600131;-0.1501006;0.718641
4566797421;41.17513;-8.600025;-0.1500988;0.7186416
4566797441;41.17469;-8.598089;-0.150065;0.718634
4566797442;41.17482;-8.59815;-0.150066;0.7186361
4566797443;41.1742;-8.597795;-0.1500598;0.7186254
4566797444;41.17417;-8.5978;-0.1500599;0.7186248
4566797445;41.17413;-8.597842;-0.1500607;0.7186241
4566797446;41.17409;-8.597894;-0.1500615;0.7186234
4566797447;41.17405;-8.597915;-0.1500619;0.7186227
4566797448;41.17398;-8.597919;-0.150062;0.7186216
4566797449;41.17287;-8.597263;-0.1500506;0.7186021
4566797450;41.17244;-8.597005;-0.150046;0.7185946
4566797451;41.17413;-8.597467;-0.1500541;0.7186242
4566797452;41.17362;-8.597444;-0.1500537;0.7186152
4566797453;41.17415;-8.59748;-0.1500543;0.7186245
4573598489;41.17683;-8.602284;-0.1501382;0.7186713
4573598490;41.1768;-8.602056;-0.1501342;0.7186708
4573598493;41.17606;-8.594933;-0.1500099;0.7186578
4573598494;41.17612;-8.594796;-0.1500075;0.7186588
4573598495;41.17617;-8.594707;-0.1500059;0.7186598
4573598496;41.17624;-8.594568;-0.1500035;0.7186609
4573598497;41.17632;-8.594442;-0.1500013;0.7186623
4573598498;41.17638;-8.594268;-0.1499983;0.7186633
4573598499;41.17645;-8.594007;-0.1499937;0.7186646
4573598500;41.17651;-8.59378;-0.1499898;0.7186657
4573598501;41.17656;-8.593744;-0.1499891;0.7186666
4573598502;41.17665;-8.593726;-0.1499888;0.7186682
4573598503;41.17682;-8.59372;-0.1499887;0.718671
4573598504;41.17686;-8.593691;-0.1499882;0.7186719
4573598505;41.17316;-8.59529;-0.1500161;0.7186072
4573598506;41.17373;-8.594995;-0.150011;0.7186171
4573598507;41.17438;-8.594624;-0.1500045;0.7186285
4573598508;41.17448;-8.594562;-0.1500034;0.7186302
4573598509;41.17664;-8.593186;-0.1499794;0.7186679
4573598510;41.17664;-8.593071;-0.1499774;0.7186679
4573598511;41.17664;-8.59294;-0.1499751;0.718668
4573598512;41.17667;-8.592766;-0.1499721;0.7186684
4573598513;41.1767;-8.592602;-0.1499692;0.718669
4573598514;41.17675;-8.592325;-0.1499644;0.7186698
4573598515;41.17681;-8.59205;-0.1499595;0.7186709
4573598516;41.17682;-8.591846;-0.149956;0.7186711
4573598517;41.17684;-8.591674;-0.149953;0.7186714
4573598518;41.17685;-8.591516;-0.1499502;0.7186716
4590506319;41.17392;-8.60067;-0.15011;0.7186204
4590506320;41.17383;-8.601048;-0.1501166;0.7186189
4718388087;41.17593;-8.605899;-0.1502013;0.7186555
4718388088;41.17614;-8.605308;-0.1501909;0.7186592
4718388289;41.17629;-8.604067;-0.1501693;0.7186619
4718388290;41.17633;-8.604033;-0.1501687;0.7186626
4718388481;41.17519;-8.600064;-0.1500994;0.7186427
